customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,Age,Age Group,address,postcode,state,country,property_valuation,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_segment,segment_rank,name,total_sales
1637,Timothee,Mervyn,Male,78,1969-02-07,Statistician II,Manufacturing,High Net Worth,No,6.0,49.0,40-49,60 Briar Crest Circle,2170.0,NSW,Australia,9.0,143,8,4115.36,1,4,3,143,Almost Lost Customer,9,Timothee Mervyn,7801.63
1638,Zachery,Monkhouse,Male,55,1992-05-12,Speech Pathologist,Financial Services,Mass Customer,Yes,10.0,26.0,20-29,313 Schiller Trail,3018.0,VIC,Australia,4.0,11,4,4046.88,4,1,3,413,Recent Customer,4,Zachery Monkhouse,5237.9
1639,Marna,Showers,Female,9,1962-12-17,Unknown,Manufacturing,Mass Customer,Yes,12.0,55.0,50-59,89 Bartillon Plaza,2753.0,NSW,Australia,10.0,30,6,4428.509999999999,3,2,4,324,Potential Customer,5,Marna Showers,7481.219999999999
1640,Erie,Worswick,Male,37,1995-02-17,Accountant I,Unknown,High Net Worth,Yes,3.0,23.0,20-29,5 Moland Court,4551.0,QLD,Australia,6.0,62,7,1871.87,2,3,2,232,Losing Customer,7,Erie Worswick,5455.04
1641,Vasily,Sturgeon,Male,29,1972-09-01,Community Outreach Specialist,Financial Services,Mass Customer,No,14.0,45.0,40-49,20 Mcguire Hill,3198.0,VIC,Australia,4.0,63,9,4326.200000000001,2,4,4,244,Losing Customer,7,Vasily Sturgeon,9474.24
1642,Nollie,Matteoli,Male,97,1982-10-11,Systems Administrator II,Manufacturing,Affluent Customer,Yes,3.0,35.0,30-39,2 Ridgeway Circle,2090.0,NSW,Australia,10.0,84,5,2307.49,2,2,2,222,High Risk Customer,8,Nollie Matteoli,4353.22
1643,Manda,Forsey,Female,13,1961-01-07,Unknown,Retail,Mass Customer,No,19.0,57.0,50-59,78 Bultman Junction,2047.0,NSW,Australia,10.0,38,8,4244.320000000001,3,4,4,344,Recent Customer,4,Manda Forsey,9571.34
1644,Gaby,Harriot,Male,57,1969-12-01,Speech Pathologist,Health,Mass Customer,No,10.0,48.0,40-49,4 Mariners Cove Street,2043.0,NSW,Australia,9.0,22,7,4938.15,3,3,4,334,Potential Customer,5,Gaby Harriot,8493.64
1645,Dal,Colquhoun,Male,34,1995-06-12,Research Associate,Unknown,Affluent Customer,Yes,5.0,23.0,20-29,38330 Badeau Place,2154.0,NSW,Australia,11.0,90,7,1411.6999999999998,1,3,1,131,Almost Lost Customer,9,Dal Colquhoun,4521.049999999999
1646,Emmye,Flacke,Female,39,1994-06-20,Senior Financial Analyst,Financial Services,Mass Customer,Yes,1.0,24.0,20-29,515 Monterey Terrace,2107.0,NSW,Australia,12.0,26,7,4487.52,3,3,4,334,Potential Customer,5,Emmye Flacke,7426.27
1647,Ivory,Roscam,Female,21,1977-09-09,Unknown,Financial Services,High Net Worth,Yes,17.0,40.0,40-49,73363 Butterfield Crossing,4567.0,QLD,Australia,9.0,178,7,3267.5,1,3,3,133,Almost Lost Customer,9,Ivory Roscam,7932.610000000001
1648,Prissie,Dyde,Female,22,1981-06-09,VP Accounting,Financial Services,Mass Customer,No,8.0,37.0,30-39,65387 Thackeray Parkway,3197.0,VIC,Australia,10.0,13,4,2124.93,4,1,2,412,Recent Customer,4,Prissie Dyde,4946.86
1649,Brenden,Dinley,Male,6,1962-07-17,Chief Design Engineer,Property,Mass Customer,No,7.0,55.0,50-59,06 Hudson Parkway,2250.0,NSW,Australia,8.0,71,2,2891.15,2,1,3,213,High Risk Customer,8,Brenden Dinley,3582.3900000000003
1650,Raphaela,Looby,Female,44,1980-05-03,Tax Accountant,Unknown,High Net Worth,No,16.0,38.0,30-39,5274 Lindbergh Alley,4217.0,QLD,Australia,1.0,10,5,1860.19,4,2,2,422,Becoming Loyal,3,Raphaela Looby,4358.9
1651,Idalina,,Female,9,1996-11-25,Web Designer I,Telecommunications,Mass Customer,Yes,4.0,21.0,20-29,81942 Scott Street,2066.0,NSW,Australia,10.0,97,5,694.38,1,2,1,121,Evasive Customer,10,Idalina,2070.12
1652,Ulrikaumeko,Heffernon,Female,53,1981-09-24,Operator,Manufacturing,High Net Worth,Yes,7.0,36.0,30-39,3 Fordem Park,4011.0,QLD,Australia,10.0,96,6,2662.3899999999994,1,2,2,122,Evasive Customer,10,Ulrikaumeko Heffernon,7230.45
1653,Florry,Folbige,Female,80,1987-04-29,Unknown,Argiculture,Mass Customer,Yes,12.0,31.0,30-39,8012 American Parkway,2138.0,NSW,Australia,11.0,33,5,2843.5099999999998,3,2,3,323,Potential Customer,5,Florry Folbige,5084.3
1654,Melli,Sperwell,Female,67,1989-03-05,Professor,IT,High Net Worth,Yes,9.0,29.0,20-29,461 Esker Court,3630.0,VIC,Australia,1.0,84,4,1179.6100000000001,2,1,1,211,Almost Lost Customer,9,Melli Sperwell,4021.4700000000003
1655,Prinz,Codman,Male,38,1983-02-15,Electrical Engineer,Manufacturing,Affluent Customer,Yes,13.0,35.0,30-39,22 Badeau Avenue,3161.0,VIC,Australia,11.0,16,3,1337.55,4,1,1,411,Recent Customer,4,Prinz Codman,3331.17
1656,Constantin,Rodrigues,Male,59,1977-07-22,Chief Design Engineer,Financial Services,Mass Customer,Yes,7.0,40.0,40-49,58 Kipling Avenue,4560.0,QLD,Australia,8.0,84,7,2455.5699999999997,2,3,2,232,Losing Customer,7,Constantin Rodrigues,8201.54
1657,Stanwood,Troillet,Male,11,1977-03-08,Computer Systems Analyst III,Financial Services,Mass Customer,No,5.0,41.0,40-49,4 Jay Court,2763.0,NSW,Australia,9.0,61,6,2779.96,2,2,2,222,High Risk Customer,8,Stanwood Troillet,5897.3099999999995
1658,Selina,Clow,Female,17,1993-12-05,Sales Representative,Retail,Mass Customer,Yes,5.0,24.0,20-29,17974 Kedzie Circle,2795.0,NSW,Australia,7.0,280,4,1469.9599999999998,1,1,1,111,Lost Customer,11,Selina Clow,3729.5499999999997
1659,Olva,Sheehy,Female,75,1989-11-14,Software Consultant,Property,High Net Worth,Yes,13.0,28.0,20-29,82598 Arkansas Hill,2088.0,NSW,Australia,12.0,80,7,3461.08,2,3,3,233,Losing Customer,7,Olva Sheehy,8004.33
1660,Justinian,Jekyll,Male,85,1980-03-16,Internal Auditor,Retail,Affluent Customer,No,15.0,38.0,30-39,208 Golden Leaf Pass,3195.0,VIC,Australia,10.0,76,6,2624.36,2,2,2,222,High Risk Customer,8,Justinian Jekyll,4480.62
1661,Meggy,Delgadillo,Female,21,1979-06-02,Administrative Assistant IV,Health,Affluent Customer,No,10.0,39.0,30-39,4 Pankratz Street,2101.0,NSW,Australia,11.0,218,6,5880.33,1,2,4,124,Almost Lost Customer,9,Meggy Delgadillo,8438.94
1662,Xenia,Willmett,Female,40,1956-04-01,Electrical Engineer,Manufacturing,High Net Worth,No,11.0,62.0,60-69,83 Graceland Avenue,3977.0,VIC,Australia,3.0,62,5,1718.1200000000003,2,2,1,221,High Risk Customer,8,Xenia Willmett,3125.38
1663,Analiese,Grimsditch,Female,68,1978-01-30,VP Quality Control,Property,High Net Worth,Yes,9.0,40.0,40-49,1041 Center Road,2155.0,NSW,Australia,10.0,13,6,2991.52,4,2,3,423,Becoming Loyal,3,Analiese Grimsditch,8093.37
1664,Karlis,Alner,Male,11,1975-12-30,Chemical Engineer,Manufacturing,Affluent Customer,Yes,9.0,42.0,40-49,9161 Macpherson Terrace,4680.0,QLD,Australia,2.0,42,7,3476.36,3,3,3,333,Potential Customer,5,Karlis Alner,8460.32
1665,Witty,Lauthian,Male,48,1977-11-18,Quality Engineer,Telecommunications,Mass Customer,No,11.0,40.0,40-49,816 Gale Pass,2261.0,NSW,Australia,7.0,68,8,3302.05,2,4,3,243,Losing Customer,7,Witty Lauthian,8205.05
1666,Launce,Lording,Male,73,1977-04-02,Recruiting Manager,Unknown,Mass Customer,No,14.0,41.0,40-49,17485 Tennyson Pass,2221.0,NSW,Australia,10.0,78,4,1518.8499999999995,2,1,1,211,Almost Lost Customer,9,Launce Lording,5256.49
1667,Jaime,Simonnin,Male,67,1955-02-18,Geological Engineer,Manufacturing,High Net Worth,No,18.0,63.0,60-69,9168 Thackeray Place,2026.0,NSW,Australia,12.0,76,7,5432.4,2,3,4,234,Losing Customer,7,Jaime Simonnin,9549.75
1668,Aurlie,Bolter,Female,75,1965-06-13,Financial Advisor,Financial Services,Mass Customer,No,8.0,53.0,50-59,4889 Tomscot Park,2093.0,NSW,Australia,11.0,4,6,2901.97,4,2,3,423,Becoming Loyal,3,Aurlie Bolter,6878.43
1669,Jabez,Glasspoole,Male,74,1978-03-18,VP Accounting,Financial Services,High Net Worth,Yes,21.0,40.0,40-49,709 Schmedeman Street,2155.0,NSW,Australia,11.0,59,6,3361.1000000000004,2,2,3,223,High Risk Customer,8,Jabez Glasspoole,6940.13
1670,Gisella,Ravens,Female,30,1978-08-12,Web Designer II,Retail,Mass Customer,No,19.0,39.0,30-39,59 Steensland Alley,2018.0,NSW,Australia,11.0,60,9,5073.96,2,4,4,244,Losing Customer,7,Gisella Ravens,8855.96
1671,Nerty,Renak,Female,69,1957-01-23,Account Executive,Property,Mass Customer,Yes,14.0,61.0,60-69,59643 Reindahl Plaza,3127.0,VIC,Australia,11.0,43,4,1221.85,3,1,1,311,Late Bloomer,6,Nerty Renak,3197.84
1672,Sharla,Creebo,Female,21,1963-04-27,Design Engineer,IT,Affluent Customer,Yes,9.0,55.0,50-59,29438 Swallow Crossing,2217.0,NSW,Australia,11.0,42,13,6123.29,3,4,4,344,Recent Customer,4,Sharla Creebo,14908.46
1673,Suzie,Dahle,Female,45,1978-11-09,Professor,Financial Services,Affluent Customer,Yes,21.0,39.0,30-39,1 Fallview Street,2155.0,NSW,Australia,10.0,133,3,748.69,1,1,1,111,Lost Customer,11,Suzie Dahle,1318.28
1674,Rahal,Woodman,Female,97,1977-10-26,Civil Engineer,Manufacturing,High Net Worth,No,20.0,40.0,40-49,54 Bowman Park,2031.0,NSW,Australia,10.0,48,5,160.73,2,2,1,221,High Risk Customer,8,Rahal Woodman,1043.7
1675,Luke,Wombwell,Male,76,1955-08-14,Engineer I,Manufacturing,Affluent Customer,Yes,14.0,62.0,60-69,7 Monterey Street,3068.0,VIC,Australia,12.0,101,4,3067.06,1,1,3,113,Evasive Customer,10,Luke Wombwell,4572.34
1676,Ozzy,Olerenshaw,Male,63,1975-03-31,Information Systems Manager,Health,Mass Customer,No,13.0,43.0,40-49,1 Morning Circle,2250.0,NSW,Australia,8.0,87,5,4291.110000000001,1,2,4,124,Almost Lost Customer,9,Ozzy Olerenshaw,6881.58
1677,Petrina,Pollins,Female,56,1958-05-28,Editor,Health,Affluent Customer,Yes,16.0,60.0,60-69,41 Vahlen Park,2230.0,NSW,Australia,12.0,98,8,2781.5599999999995,1,4,2,142,Almost Lost Customer,9,Petrina Pollins,8188.179999999999
1678,Dale,Hursey,Female,20,1977-10-07,Unknown,Financial Services,High Net Worth,Yes,13.0,40.0,40-49,9175 Ryan Street,2088.0,NSW,Australia,12.0,68,9,4732.32,2,4,4,244,Losing Customer,7,Dale Hursey,8841.869999999999
1679,Arabel,Kayser,Female,92,1975-11-03,Programmer II,Health,Mass Customer,Yes,13.0,42.0,40-49,2 Pankratz Place,2063.0,NSW,Australia,11.0,136,4,3026.5699999999997,1,1,3,113,Evasive Customer,10,Arabel Kayser,5682.89
1680,Loise,Austins,Female,5,1998-07-28,Desktop Support Technician,Property,Mass Customer,Yes,4.0,19.0,Under 20,018 Superior Plaza,2068.0,NSW,Australia,10.0,112,3,1931.4999999999998,1,1,2,112,Evasive Customer,10,Loise Austins,5001.21
1681,Rupert,Gilstoun,Male,78,1979-12-07,Unknown,Health,High Net Worth,Yes,6.0,38.0,30-39,9737 Vernon Junction,3152.0,VIC,Australia,9.0,18,5,2930.5499999999997,3,2,3,323,Potential Customer,5,Rupert Gilstoun,5956.62
1682,Gerladina,Cuddon,Female,93,1960-04-25,Structural Engineer,Manufacturing,Affluent Customer,Yes,6.0,58.0,50-59,290 Havey Crossing,3145.0,VIC,Australia,12.0,82,6,5354.43,2,2,4,224,Losing Customer,7,Gerladina Cuddon,10071.44
1683,Brenn,Bacon,Unknown,72,,Budget/Accounting Analyst I,IT,Mass Customer,Yes,,,,4709 Cardinal Hill,2028.0,NSW,Australia,12.0,82,9,5995.2,2,4,4,244,Losing Customer,7,Brenn Bacon,12412.95
1684,Janie,Stonehewer,Female,96,1979-07-10,Environmental Tech,Manufacturing,Mass Customer,No,6.0,38.0,30-39,087 Fallview Plaza,4209.0,QLD,Australia,5.0,16,6,1507.2999999999997,4,2,1,421,Becoming Loyal,3,Janie Stonehewer,4309.7
1685,Marya,Milington,Female,32,1972-03-16,Budget/Accounting Analyst III,IT,Mass Customer,No,8.0,46.0,40-49,116 Sullivan Avenue,3941.0,VIC,Australia,9.0,25,2,677.1800000000001,3,1,1,311,Late Bloomer,6,Marya Milington,1818.98
1686,Fremont,Trundle,Male,95,1980-07-06,Account Representative IV,Argiculture,Mass Customer,Yes,16.0,37.0,30-39,309 Oneill Way,2068.0,NSW,Australia,10.0,78,10,5672.85,2,4,4,244,Losing Customer,7,Fremont Trundle,10098.74
1687,Chance,Maben,Male,16,1991-05-09,Unknown,Manufacturing,Affluent Customer,Yes,8.0,27.0,20-29,86 Morningstar Junction,2031.0,NSW,Australia,12.0,10,4,2185.27,4,1,2,412,Recent Customer,4,Chance Maben,4032.17
1688,Charmaine,Suller,Female,80,1978-12-05,Systems Administrator II,Unknown,Mass Customer,No,15.0,39.0,30-39,72 Mosinee Court,3146.0,VIC,Australia,9.0,38,7,2421.65,3,3,2,332,Potential Customer,5,Charmaine Suller,8556.73
1689,Teodor,Larwell,Male,48,1995-06-18,Quality Control Specialist,Financial Services,Mass Customer,Yes,4.0,23.0,20-29,16 Saint Paul Street,4670.0,QLD,Australia,2.0,136,5,3334.2299999999996,1,2,3,123,Evasive Customer,10,Teodor Larwell,7091.33
1690,Torey,Kensall,Male,6,1988-12-19,Food Chemist,Health,Affluent Customer,Yes,16.0,29.0,20-29,8 Northridge Drive,2072.0,NSW,Australia,10.0,16,9,2570.54,4,4,2,442,Very Loyal,2,Torey Kensall,8042.110000000001
1691,Tomlin,,Male,50,1979-11-16,Account Coordinator,Unknown,High Net Worth,Yes,7.0,38.0,30-39,091 Hoard Street,2229.0,NSW,Australia,12.0,2,8,3832.92,4,4,3,443,Very Loyal,2,Tomlin,7630.41
1692,Harriette,De Matteis,Female,85,1967-04-07,Senior Quality Engineer,Health,Mass Customer,Yes,17.0,51.0,50-59,36445 Meadow Valley Road,3087.0,VIC,Australia,9.0,127,5,1363.77,1,2,1,121,Evasive Customer,10,Harriette De Matteis,3763.01
1693,Ring,Birchall,Male,79,1965-11-06,Accountant I,Health,Affluent Customer,No,4.0,52.0,50-59,419 2nd Center,4220.0,QLD,Australia,9.0,75,7,4956.610000000001,2,3,4,234,Losing Customer,7,Ring Birchall,8716.14
1694,Tonnie,McLinden,Male,11,1959-10-11,Unknown,IT,Mass Customer,Yes,19.0,58.0,50-59,41 Dwight Way,3585.0,VIC,Australia,1.0,19,7,4611.39,3,3,4,334,Potential Customer,5,Tonnie McLinden,7616.63
1695,Blanch,Leyshon,Female,11,1991-05-18,Environmental Specialist,Unknown,High Net Worth,Yes,4.0,27.0,20-29,1908 Brickson Park Trail,2112.0,NSW,Australia,8.0,37,5,3646.2999999999997,3,2,3,323,Potential Customer,5,Blanch Leyshon,7504.66
1696,Mose,Middler,Male,48,1991-06-07,Librarian,Entertainment,High Net Worth,No,2.0,27.0,20-29,367 Algoma Lane,2153.0,NSW,Australia,10.0,28,9,6524.7699999999995,3,4,4,344,Recent Customer,4,Mose Middler,12254.53
1697,Eddi,Mansbridge,Female,44,1969-03-29,Occupational Therapist,Health,Mass Customer,Yes,12.0,49.0,40-49,9037 Norway Maple Junction,2087.0,NSW,Australia,11.0,24,5,3042.48,3,2,3,323,Potential Customer,5,Eddi Mansbridge,6885.15
1698,Christabella,Eldredge,Female,58,1971-08-24,Unknown,Health,Affluent Customer,Yes,18.0,46.0,40-49,1301 Northwestern Place,2117.0,NSW,Australia,9.0,32,8,4965.679999999999,3,4,4,344,Recent Customer,4,Christabella Eldredge,9039.039999999999
1699,Poul,Dumphy,Male,33,1958-05-08,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,8.0,60.0,60-69,3205 Service Park,2158.0,NSW,Australia,10.0,81,8,3652.88,2,4,3,243,Losing Customer,7,Poul Dumphy,8291.65
1700,Rana,Streets,Female,28,1969-09-18,Electrical Engineer,Manufacturing,High Net Worth,Yes,14.0,48.0,40-49,906 Pawling Place,4352.0,QLD,Australia,6.0,44,7,1501.3499999999997,3,3,1,331,Potential Customer,5,Rana Streets,5028.5
1701,Hazlett,Goane,Male,11,1963-04-24,Unknown,Manufacturing,High Net Worth,No,17.0,55.0,50-59,53141 Merrick Street,2064.0,NSW,Australia,12.0,5,5,1420.68,4,2,1,421,Becoming Loyal,3,Hazlett Goane,3664.41
1702,Bryn,Whisby,Male,14,1956-04-03,Research Nurse,Health,Mass Customer,No,17.0,62.0,60-69,51 Hollow Ridge Terrace,2768.0,NSW,Australia,9.0,14,7,2185.44,4,3,2,432,Becoming Loyal,3,Bryn Whisby,5682.53
1703,Nerita,Keppie,Female,14,1991-04-01,Product Engineer,Telecommunications,Mass Customer,Yes,3.0,27.0,20-29,38233 Boyd Alley,3976.0,VIC,Australia,6.0,3,4,761.47,4,1,1,411,Recent Customer,4,Nerita Keppie,2468.19
1704,Tremain,Breadon,Male,96,1962-10-22,Analyst Programmer,IT,High Net Worth,No,12.0,55.0,50-59,21800 Duke Parkway,3219.0,VIC,Australia,3.0,119,2,1678.39,1,1,1,111,Lost Customer,11,Tremain Breadon,3009.57
1705,Nelle,Haworth,Female,1,1979-08-14,Research Associate,Financial Services,Mass Customer,Yes,9.0,38.0,30-39,3 Buena Vista Pass,4209.0,QLD,Australia,5.0,15,4,2109.79,4,1,2,412,Recent Customer,4,Nelle Haworth,5029.5
1706,Slade,Semark,Male,32,1961-08-19,Unknown,Financial Services,High Net Worth,Yes,10.0,56.0,50-59,11 Victoria Place,2036.0,NSW,Australia,11.0,2,8,4666.64,4,4,4,444,Platinum Customer,1,Slade Semark,9107.39
1707,Alfonso,Readett,Male,18,1994-01-02,Cost Accountant,Financial Services,High Net Worth,No,7.0,24.0,20-29,78 Colorado Park,4105.0,QLD,Australia,8.0,17,9,3463.54,4,4,3,443,Very Loyal,2,Alfonso Readett,6986.84
1708,Wenona,Mahaddie,Female,39,1988-12-30,Marketing Manager,Property,High Net Worth,No,20.0,29.0,20-29,39846 Springs Crossing,2154.0,NSW,Australia,10.0,258,4,2225.03,1,1,2,112,Evasive Customer,10,Wenona Mahaddie,6112.64
1709,Osgood,Seeborne,Male,36,1974-09-30,Food Chemist,Health,Affluent Customer,No,6.0,43.0,40-49,8 Talisman Avenue,2211.0,NSW,Australia,10.0,4,5,2059.0,4,2,2,422,Becoming Loyal,3,Osgood Seeborne,5390.71
1710,Matilde,MacKeeg,Female,49,1954-06-30,Health Coach IV,Health,High Net Worth,No,17.0,64.0,60-69,147 Waubesa Point,2094.0,NSW,Australia,12.0,80,4,1638.52,2,1,1,211,Almost Lost Customer,9,Matilde MacKeeg,4067.49
1711,Marie-jeanne,Mattson,Female,81,1993-09-26,Unknown,Manufacturing,High Net Worth,Yes,7.0,24.0,20-29,2 Dwight Point,4133.0,QLD,Australia,5.0,41,7,2769.4500000000003,3,3,2,332,Potential Customer,5,Marie-jeanne Mattson,6222.5599999999995
1712,Chad,,Female,63,1976-10-12,Dental Hygienist,Health,High Net Worth,Yes,7.0,41.0,40-49,62 Mallard Avenue,3437.0,VIC,Australia,7.0,286,2,781.41,1,1,1,111,Lost Customer,11,Chad,1953.53
1713,Jennica,Jeeks,Female,89,1988-11-08,Teacher,Retail,High Net Worth,Yes,21.0,29.0,20-29,9 Onsgard Court,3170.0,VIC,Australia,9.0,6,7,3889.18,4,3,3,433,Very Loyal,2,Jennica Jeeks,9031.89
1714,Esma,Rycroft,Female,80,1998-06-26,Senior Sales Associate,Property,High Net Worth,Yes,4.0,20.0,20-29,20415 Clyde Gallagher Parkway,2333.0,NSW,Australia,5.0,38,6,3372.129999999999,3,2,3,323,Potential Customer,5,Esma Rycroft,5717.15
1715,Cobb,Schrinel,Male,41,1988-06-01,Web Developer III,Entertainment,Mass Customer,Yes,12.0,30.0,30-39,32 Hagan Junction,2570.0,NSW,Australia,9.0,102,3,629.29,1,1,1,111,Lost Customer,11,Cobb Schrinel,2616.3199999999997
1716,Lou,Yellep,Female,42,1987-01-30,Senior Developer,Telecommunications,Affluent Customer,No,5.0,31.0,30-39,5 Spohn Alley,2121.0,NSW,Australia,11.0,134,2,1444.78,1,1,1,111,Lost Customer,11,Lou Yellep,2372.87
1717,Obadias,Gristwood,Male,96,1978-11-14,Civil Engineer,Manufacturing,Mass Customer,No,6.0,39.0,30-39,8 Scott Street,3205.0,VIC,Australia,8.0,46,4,1951.0700000000002,2,1,2,212,High Risk Customer,8,Obadias Gristwood,3349.03
1718,Eada,Coaster,Female,13,1994-04-19,Professor,Financial Services,High Net Worth,Yes,4.0,24.0,20-29,02862 Esker Crossing,2173.0,NSW,Australia,9.0,24,5,1539.11,3,2,1,321,Late Bloomer,6,Eada Coaster,4488.2
1719,Devy,Hannum,Male,71,1973-07-04,Media Manager IV,Financial Services,High Net Worth,No,18.0,44.0,40-49,03 Lillian Street,3071.0,VIC,Australia,8.0,19,5,2228.2999999999997,3,2,2,322,Late Bloomer,6,Devy Hannum,5061.53
1720,Matilda,Milton,Female,96,1986-10-06,Staff Accountant II,Financial Services,Mass Customer,Yes,13.0,31.0,30-39,644 Karstens Place,3040.0,VIC,Australia,11.0,23,5,3538.0499999999997,3,2,3,323,Potential Customer,5,Matilda Milton,5561.49
1721,Delcine,Hansod,Female,82,1980-10-22,Senior Quality Engineer,Financial Services,High Net Worth,No,14.0,37.0,30-39,0 Graedel Drive,4817.0,QLD,Australia,4.0,0,7,3766.35,4,3,3,433,Very Loyal,2,Delcine Hansod,8195.2
1722,Fritz,Geare,Male,52,1963-07-17,Cost Accountant,Financial Services,Mass Customer,No,4.0,54.0,50-59,86 Menomonie Plaza,2290.0,NSW,Australia,4.0,4,9,8086.750000000001,4,4,4,444,Platinum Customer,1,Fritz Geare,12696.87
1723,Atalanta,Stoeck,Female,90,1986-10-24,Geologist IV,Unknown,Mass Customer,Yes,7.0,31.0,30-39,7233 Lerdahl Lane,4212.0,QLD,Australia,7.0,17,5,2965.28,4,2,3,423,Becoming Loyal,3,Atalanta Stoeck,4943.21
1724,Davita,Pristnor,Female,28,1999-01-24,Assistant Media Planner,Entertainment,High Net Worth,Yes,4.0,19.0,Under 20,5676 Golf View Junction,2137.0,NSW,Australia,12.0,103,4,958.58,1,1,1,111,Lost Customer,11,Davita Pristnor,2074.23
1725,Corena,Postlewhite,Female,80,1979-07-19,Junior Executive,Manufacturing,High Net Worth,Yes,16.0,38.0,30-39,2 Mcguire Terrace,2323.0,NSW,Australia,7.0,60,7,5242.299999999999,2,3,4,234,Losing Customer,7,Corena Postlewhite,9995.56
1726,Mariette,Alexsandrev,Female,41,1973-08-06,Junior Executive,Financial Services,High Net Worth,No,11.0,44.0,40-49,773 Tomscot Plaza,2203.0,NSW,Australia,10.0,117,6,4503.360000000001,1,2,4,124,Almost Lost Customer,9,Mariette Alexsandrev,8687.62
1727,Everard,,Male,43,1978-05-10,Assistant Media Planner,Entertainment,High Net Worth,No,6.0,40.0,40-49,5 Fisk Way,2230.0,NSW,Australia,12.0,71,7,3036.05,2,3,3,233,Losing Customer,7,Everard,7397.04
1728,Pryce,Larner,Male,41,1977-05-04,Paralegal,Financial Services,Affluent Customer,No,22.0,41.0,40-49,0 Pierstorff Place,2770.0,NSW,Australia,8.0,45,7,3684.49,2,3,3,233,Losing Customer,7,Pryce Larner,9185.800000000001
1729,Alla,Kyles,Female,37,1987-11-16,Mechanical Systems Engineer,Argiculture,High Net Worth,No,7.0,30.0,30-39,25253 Straubel Trail,2153.0,NSW,Australia,10.0,58,7,3005.33,2,3,3,233,Losing Customer,7,Alla Kyles,5273.49
1730,Tildi,Kirkup,Female,29,1985-12-21,Senior Financial Analyst,Financial Services,Mass Customer,No,20.0,32.0,30-39,752 Nevada Circle,2089.0,NSW,Australia,10.0,20,3,418.0400000000001,3,1,1,311,Late Bloomer,6,Tildi Kirkup,3121.3
1731,Aigneis,MacKall,Female,26,1959-03-11,Health Coach III,Health,High Net Worth,Yes,19.0,59.0,50-59,0672 Mitchell Terrace,4161.0,QLD,Australia,5.0,43,11,3521.29,3,4,3,343,Potential Customer,5,Aigneis MacKall,8015.92
1732,Elihu,Cudworth,Male,95,1978-07-07,Desktop Support Technician,Argiculture,Mass Customer,Yes,10.0,39.0,30-39,78 Parkside Trail,3046.0,VIC,Australia,8.0,97,5,2263.3900000000003,1,2,2,122,Evasive Customer,10,Elihu Cudworth,4804.96
1733,Gothart,Coomer,Male,10,1986-05-26,Associate Professor,Financial Services,High Net Worth,No,20.0,32.0,30-39,7962 Dottie Park,2284.0,NSW,Australia,5.0,53,5,3170.4799999999996,2,2,3,223,High Risk Customer,8,Gothart Coomer,4933.33
1734,Adriana,Cullerne,Female,88,1977-10-10,Community Outreach Specialist,Retail,Mass Customer,Yes,11.0,40.0,40-49,0 Westport Center,4558.0,QLD,Australia,4.0,25,2,923.0,3,1,1,311,Late Bloomer,6,Adriana Cullerne,1998.5900000000001
1735,Sly,Offord,Male,7,1966-09-07,Occupational Therapist,Health,Mass Customer,No,8.0,51.0,50-59,63862 Dawn Park,4655.0,QLD,Australia,2.0,65,5,2560.9300000000003,2,2,2,222,High Risk Customer,8,Sly Offord,5022.08
1736,Garrek,Rowbotham,Male,83,1998-05-10,Associate Professor,IT,Affluent Customer,No,4.0,20.0,20-29,2538 Gateway Pass,4152.0,QLD,Australia,4.0,54,6,3759.2799999999997,2,2,3,223,High Risk Customer,8,Garrek Rowbotham,8725.86
1737,Benny,Jammet,Female,21,1976-09-06,Senior Developer,Property,Affluent Customer,Yes,13.0,41.0,40-49,33006 Petterle Trail,4121.0,QLD,Australia,8.0,45,3,3531.0899999999992,2,1,3,213,High Risk Customer,8,Benny Jammet,4477.58
